gdsat, SAT, 6, BN_14-pp-minor-07, 7, 21, 0.0920517, 0.000876904, 0.0911748
gdsat, SAT, 7, BN_14-pp-minor-08, 8, 28, 0.196826, 0.00146484, 0.195361
gdsat, SAT, 8, BN_14-pp-minor-09, 9, 36, 0.636404, 0.00253844, 0.633866
gdsat, SAT, 9, BN_14-pp-minor-10, 10, 45, 1.88941, 0.00481486, 1.88459
gdsat, SAT, 10, BN_14-pp-minor-11, 11, 55, 6.0627, 0.00891995, 6.05378
gdsat, SAT, 10, BN_14-pp-minor-12, 12, 65, 10.2491, 0.0193849, 10.2297
gdsat, SAT, 12, BN_14-pp-minor-14, 14, 85, 105.037, 0.0689738, 104.968
gdsat, SAT, 12, BN_14-pp-minor-15, 15, 96, 158.789, 0.145669, 158.644
gdsat, SAT, 13, BN_14-pp-minor-16, 16, 107, 428.084, 0.313722, 427.77
gdsat, SAT, 14, BN_14-pp-minor-17, 17, 115, 2736.32, 0.659004, 2735.66
gdsat, TIME_OUT, 13, BN_14-pp-minor-18, 18, 125, 7480.82, 1.50782, 7479.31
gdsat, TIME_OUT, 7, BN_14-pp-minor-19, 19, 134, 4095.44, 1.10869, 4094.33
gdsat, SAT, 11, BN_14-pp-minor-1hree, 13, 75, 27.6907, 0.0334382, 27.6572
gdsat, TIME_OUT, 6, BN_14-pp-minor-20, 20, 142, 3335.64, 1.18044, 3334.45
gdsat, TIME_OUT, 5, BN_14-pp-minor-21, 21, 149, 2515.2, 0.958725, 2514.24
gdsat, TIME_OUT, 4, BN_14-pp-minor-22, 22, 157, 2129.75, 0.496186, 2129.26
gdsat, TIME_OUT, 4, BN_14-pp-minor-24, 24, 169, 2285.6, 0.908033, 2284.69
gdsat, TIME_OUT, 4, BN_14-pp-minor-25, 25, 176, 2384.11, 1.34639, 2382.76
gdsat, TIME_OUT, 4, BN_14-pp-minor-26, 26, 183, 2707.7, 1.75314, 2705.94
gdsat, TIME_OUT, 4, BN_14-pp-minor-27, 27, 190, 3166.32, 2.16852, 3164.15
gdsat, TIME_OUT, 4, BN_14-pp-minor-28, 28, 195, 3565.84, 2.73724, 3563.1
gdsat, TIME_OUT, 3, BN_14-pp-minor-29, 29, 202, 2056.32, 0.810681, 2055.51
gdsat, TIME_OUT, 5, BN_14-pp-minor-2hree, 23, 163, 4070.54, 1.86428, 4068.68
gdsat, TIME_OUT, 3, BN_14-pp-minor-40, 40, 256, 2958.11, 6.10853, 2952
gdsat, TIME_OUT, 3, BN_14-pp-minor-41, 41, 260, 3173.37, 6.68083, 3166.69
gdsat, TIME_OUT, 2, BN_14-pp-minor-44, 44, 267, 2015.76, 1.10458, 2014.66
gdsat, TIME_OUT, 2, BN_14-pp-minor-45, 45, 269, 2019.09, 1.591, 2017.49
gdsat, TIME_OUT, 2, BN_14-pp-minor-46, 46, 273, 2042.31, 1.58131, 2040.73
gdsat, TIME_OUT, 2, BN_14-pp-minor-47, 47, 276, 2046.79, 1.71144, 2045.08
gdsat, TIME_OUT, 2, BN_14-pp-minor-48, 48, 279, 2024.96, 1.7536, 2023.21
gdsat, TIME_OUT, 2, BN_14-pp-minor-49, 49, 283, 2060.94, 2.25261, 2058.69
gdsat, TIME_OUT, 2, BN_14-pp-minor-50, 50, 288, 2068.31, 2.34839, 2065.96
gdsat, TIME_OUT, 2, BN_14-pp-minor-51, 51, 293, 2052.22, 2.39259, 2049.83
gdsat, TIME_OUT, 2, BN_14-pp-minor-52, 52, 295, 2112.06, 3.39122, 2108.67
gdsat, TIME_OUT, 2, BN_14-pp-minor-54, 54, 304, 2082.48, 3.23389, 2079.24
gdsat, TIME_OUT, 2, BN_14-pp-minor-55, 55, 308, 2092.38, 4.24377, 2088.13
gdsat, TIME_OUT, 2, BN_14-pp-minor-56, 56, 310, 2096.62, 3.98392, 2092.64
gdsat, TIME_OUT, 2, BN_14-pp-minor-57, 57, 313, 2058.24, 4.10036, 2054.14
gdsat, TIME_OUT, 2, BN_14-pp-minor-58, 58, 317, 2079.76, 5.02405, 2074.74
gdsat, TIME_OUT, 2, BN_14-pp-minor-59, 59, 321, 2090.71, 5.14849, 2085.56
gdsat, TIME_OUT, 2, BN_14-pp-minor-5hree, 53, 298, 2127.55, 2.86564, 2124.68
gdsat, TIME_OUT, 2, BN_14-pp-minor-60, 60, 322, 2287.14, 5.83457, 2281.3
gdsat, TIME_OUT, 2, BN_14-pp-minor-61, 61, 325, 2106.17, 5.94131, 2100.22
gdsat, TIME_OUT, 2, BN_14-pp-minor-62, 62, 328, 2245.76, 6.27873, 2239.48
gdsat, TIME_OUT, 2, BN_14-pp-minor-6hree, 63, 332, 2224.21, 6.85141, 2217.36
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree0, 30, 207, 2113.04, 0.981781, 2112.06
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree1, 31, 209, 2109.95, 1.30616, 2108.65
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree2, 32, 213, 2149.43, 1.73713, 2147.69
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree4, 34, 226, 2277.06, 2.19929, 2274.86
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree5, 35, 231, 2395.53, 2.59343, 2392.94
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree6, 36, 234, 2491.94, 3.12013, 2488.82
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree7, 37, 241, 2527.61, 3.57195, 2524.04
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree8, 38, 245, 2942.27, 4.34665, 2937.92
gdsat, TIME_OUT, 3, BN_14-pp-minor-hree9, 39, 252, 2739.98, 4.80299, 2735.17
gdsat, TIME_OUT, 3, BN_14-pp-minor-hreehree, 33, 219, 2169.87, 1.81514, 2168.06
gdsat, SAT, 3, BN_15-pp-minor-04, 4, 6, 0.00761199, 0, 0.00761199
gdsat, SAT, 4, BN_15-pp-minor-05, 5, 10, 0.01263, 0, 0.01263
gdsat, SAT, 5, BN_15-pp-minor-06, 6, 15, 0.023422, 0.000100136, 0.0233219
gdsat, SAT, 6, BN_15-pp-minor-07, 7, 21, 0.0948277, 0.000960112, 0.0938675
gdsat, SAT, 7, BN_15-pp-minor-08, 8, 28, 0.176817, 0.00145841, 0.175359
gdsat, SAT, 8, BN_15-pp-minor-09, 9, 36, 0.637609, 0.0025537, 0.635055
gdsat, SAT, 9, BN_15-pp-minor-10, 10, 45, 1.89485, 0.00488901, 1.88996
gdsat, SAT, 10, BN_15-pp-minor-11, 11, 55, 5.98427, 0.00898886, 5.97528
gdsat, SAT, 11, BN_15-pp-minor-12, 12, 66, 14.8326, 0.0172467, 14.8153
gdsat, SAT, 13, BN_15-pp-minor-14, 14, 91, 113.999, 0.0705626, 113.928
gdsat, SAT, 14, BN_15-pp-minor-15, 15, 105, 257.184, 0.147695, 257.036
gdsat, SAT, 14, BN_15-pp-minor-16, 16, 119, 501.058, 0.311912, 500.746
gdsat, SAT, 15, BN_15-pp-minor-17, 17, 132, 1856.86, 0.65418, 1856.21
gdsat, SAT, 15, BN_15-pp-minor-18, 18, 145, 5211.15, 1.35438, 5209.79
gdsat, TIME_OUT, 7, BN_15-pp-minor-19, 19, 157, 4120.91, 1.14492, 4119.77
gdsat, SAT, 12, BN_15-pp-minor-1hree, 13, 78, 45.3569, 0.0381951, 45.3187
gdsat, TIME_OUT, 6, BN_15-pp-minor-20, 20, 170, 3657.29, 1.20598, 3656.08
gdsat, TIME_OUT, 5, BN_15-pp-minor-21, 21, 182, 2471.91, 0.958933, 2470.96
gdsat, TIME_OUT, 4, BN_15-pp-minor-22, 22, 192, 2127.48, 0.498565, 2126.98
gdsat, TIME_OUT, 4, BN_15-pp-minor-24, 24, 215, 2190.32, 0.881643, 2189.44
gdsat, TIME_OUT, 4, BN_15-pp-minor-25, 25, 226, 2422.6, 1.40378, 2421.2
gdsat, TIME_OUT, 4, BN_15-pp-minor-26, 26, 236, 2673.75, 1.74264, 2672.01
gdsat, TIME_OUT, 4, BN_15-pp-minor-27, 27, 242, 2993.42, 2.21431, 2991.21
gdsat, TIME_OUT, 4, BN_15-pp-minor-28, 28, 251, 3319.01, 2.75719, 3316.25
gdsat, TIME_OUT, 3, BN_15-pp-minor-29, 29, 261, 2055.65, 0.814945, 2054.83
gdsat, TIME_OUT, 5, BN_15-pp-minor-2hree, 23, 202, 3589.68, 1.90737, 3587.78
gdsat, TIME_OUT, 3, BN_15-pp-minor-40, 40, 342, 2753.13, 5.81049, 2747.32
gdsat, TIME_OUT, 3, BN_15-pp-minor-41, 41, 347, 3268.78, 6.61503, 3262.17
gdsat, TIME_OUT, 2, BN_15-pp-minor-44, 44, 362, 2037.21, 1.08657, 2036.12
gdsat, TIME_OUT, 2, BN_15-pp-minor-45, 45, 367, 2016.94, 1.25977, 2015.68
gdsat, TIME_OUT, 2, BN_15-pp-minor-46, 46, 374, 2027.22, 1.42314, 2025.79
