path2sattwin,True,4,alarm,37,65,65,0.524219036102,0.1593,0.135,0.2186
path2sattwin,True,12,anna-pp,22,148,148,4.33467316628,0.1601,0.109,0.0664,0.0728,0.0706,0.1443,0.0835,0.1381,0.6907,0.5715,2.1872
path2sattwin,False,10,B10Cage,70,106,105,3439.7511549, ,0.6814,0.8527,1.1951,2.0034,10.2326,40.5529,1384.1365,2000.0572
path2sattwin,True,7,barley,48,126,126,2.72479200363,0.983,0.2753,0.2497,0.2562,0.3134,0.6233
path2sattwin,True,7,barley-pp-001,16,50,50,0.775894880295,0.0838,0.1266,0.1322,0.0945,0.1407,0.1684
path2sattwin,True,7,barley-pp,26,78,78,0.816745996475,0.1888,0.0705,0.0731,0.1222,0.1887,0.1547
path2sattwin,True,7,barley-wpp,29,83,83,1.04998993874,0.1034,0.0967,0.1542,0.082,0.3956,0.1951
path2sattwin,True,4,bcs01.graph-001,5,10,10,0.0931310653687,0.0295,0.0313,0.0243
path2sattwin,True,4,bcs01.graph-002,5,10,10,0.424093961716,0.121,0.1455,0.1478
path2sattwin,True,4,bcs01.graph-004,5,10,10,0.137200117111,0.0443,0.0504,0.0345
path2sattwin,True,13,bcs01.graph-005,44,172,172,1346.37572694,156.1164,0.2165,0.2136,0.2277,0.2586,0.3115,1.3065,2.971,10.605,28.5622,147.2123,998.321
path2sattwin,True,4,bcs01.graph-00hree,5,10,10,0.191612958908,0.0503,0.0956,0.0379
path2sattwin,True,13,bcs01-pp,44,172,172,1542.92509389,150.4753,0.2122,0.1502,0.2254,0.326,0.3656,1.2693,2.2151,11.7141,34.0298,184.1392,1157.7427
path2sattwin,True,3,bcs05.graph-001,4,6,6,0.218907833099,0.0834,0.1287
path2sattwin,True,3,bcs05.graph-002,4,6,6,0.107063055038,0.0722,0.0293
path2sattwin,False,14,BN_0-pp-minor-4hree,43,180,180,3042.42404199, ,0.2356,0.1836,0.2429,0.316,0.3856,0.5481,2.3956,6.2569,28.7867,92.7912,909.9118,2000.0311
path2sattwin,False,14,BN_0-pp,67,243,243,3277.0900979, ,0.5369,0.6205,0.6664,1.0219,1.5169,4.7241,8.6979,32.51,103.3673,200.7862,922.5493,2000.0326
path2sattwin,False,17,BN_100,58,273,273,3142.20489907, ,0.5871,0.4341,1.397,1.6368,1.5197,2.5438,1.5531,2.7962,6.215,16.646,23.1259,190.7803,140.2207,750.8333,2000.0361
path2sattwin,False,17,BN_100-pp,51,252,252,3116.09453392, ,0.3336,0.2952,0.43,0.4634,0.7479,0.7944,1.692,2.6598,3.8674,6.2925,21.2541,87.027,292.7981,697.3254,2000.0355
path2sattwin,False,17,BN_101,58,273,273,3239.78168511, ,0.4398,0.9771,1.1562,1.1893,1.4014,1.5939,1.6564,2.945,6.5818,15.1037,26.0078,184.0004,166.0858,830.526,2000.032
path2sattwin,False,17,BN_101-pp,51,252,252,3084.24555397, ,0.334,0.5703,1.1295,0.9929,1.407,1.4034,1.6481,2.2593,3.8588,6.7574,22.5187,85.2217,255.9282,700.0893,2000.0463
path2sattwin,False,17,BN_102-pp,64,328,328,4078.36865902, ,1.2021,1.4664,1.3571,1.5146,2.2497,2.6479,2.9574,4.8669,7.357,15.7895,46.4705,144.9942,327.7725,1517.584,2000.0606
path2sattwin,False,26,BN_104,50,731,731,5727.272053, ,0.8856,0.8074,1.3167,1.1963,1.0369,1.7642,2.4339,2.0743,3.2003,4.6235,5.0707,6.5927,7.484,15.2344,22.5987,27.0937,114.7282,144.6888,697.3068,361.2218,406.484,670.2425,1228.9688,2000.0476
path2sattwin,False,26,BN_105,50,731,731,5701.66148281, ,0.9995,0.8098,0.5888,1.055,0.911,1.0612,0.8546,1.1092,1.797,5.0171,4.0894,4.6673,5.0707,10.3384,19.1784,22.3,95.5295,140.2504,697.0691,350.7212,396.4138,671.5373,1270.1213,2000.0372
path2sattwin,True,25,BN_106,50,760,760,2653.53385806,1.8393,1.0555,0.8793,0.9105,1.2277,1.3381,0.6031,0.6627,1.3389,1.2202,1.7433,3.5464,3.223,8.3416,9.0769,8.5228,36.6948,22.186,304.3433,217.4159,241.52,451.8331,657.9469,675.9365
path2sattwin,True,25,BN_107,50,760,760,2497.08433318,1.7272,0.8389,1.1253,1.0381,0.913,1.2957,1.0059,1.3379,3.032,1.3014,1.8311,2.9186,3.2692,8.0255,8.928,8.7276,35.8725,22.0051,263.3545,185.7529,215.8397,442.2475,634.5724,649.9643
path2sattwin,False,26,BN_108,50,740,740,4856.172333, ,0.35,0.3761,0.4563,0.4219,0.5247,0.6619,1.2298,1.1036,1.9692,2.008,4.8019,2.9204,10.4778,6.585,16.8578,21.262,45.5342,140.6902,269.4122,949.7901,457.3175,431.5257,489.7442,2000.0426
path2sattwin,False,26,BN_109,50,740,740,4969.10920596, ,0.7896,0.6863,0.7519,1.009,1.5431,2.242,4.0497,1.7629,2.1001,3.0512,6.1888,4.3356,11.5532,8.8308,19.5396,26.2283,46.1373,132.2651,275.3939,977.8825,470.158,486.2491,486.1648,2000.0503
path2sattwin,False,17,BN_10hree-pp,64,328,328,4220.50505209, ,1.061,1.1022,1.5681,1.2584,2.1317,2.2722,2.838,4.4244,6.7887,13.5346,44.3786,153.0788,344.1543,1641.7813,2000.0561
path2sattwin,False,16,BN_10-pp-minor-40,40,211,211,3892.60607791, ,0.4112,0.6323,0.6413,0.8315,0.4505,0.6983,2.5382,3.123,8.761,36.919,100.8128,526.7751,1209.8858,2000.0365
path2sattwin,False,16,BN_10-pp-minor-41,41,214,214,4073.01974797, ,0.3953,0.2442,0.5302,0.5854,0.8209,0.8279,1.828,3.8303,10.1381,25.7872,139.7179,576.2238,1311.9636,2000.0468
path2sattwin,False,16,BN_10-pp-minor-42,42,217,217,4310.89788508, ,0.1869,0.2035,0.2341,0.2908,0.3576,0.5789,1.1257,2.774,8.4823,49.3645,187.0517,455.2421,1604.9124,2000.027
path2sattwin,False,16,BN_10-pp-minor-44,44,223,223,3285.62635994, ,0.2503,0.3106,0.2936,0.4517,0.3745,0.6783,1.9634,2.8001,20.0436,20.8238,124.1744,556.0972,557.184,2000.1045
path2sattwin,False,16,BN_10-pp-minor-45,45,227,227,3957.05343318, ,0.2553,0.2518,0.3162,0.345,0.3726,0.6205,1.2653,2.367,14.6826,56.0163,137.6384,387.6884,1355.1065,2000.0582
path2sattwin,False,16,BN_10-pp-minor-46,46,231,231,4584.53796601, ,0.2439,0.2639,0.3102,0.3614,0.5393,0.7167,0.9893,2.3202,6.8901,40.4571,138.2037,767.9433,1625.1852,2000.0387
path2sattwin,False,16,BN_10-pp-minor-47,47,235,235,3723.04240298, ,0.3544,0.4278,0.4393,0.5965,0.6009,0.7211,0.9448,3.4206,5.7998,33.7189,158.3764,359.1123,1158.4038,2000.055
path2sattwin,False,16,BN_10-pp-minor-48,48,237,237,4688.60950303, ,0.252,0.289,0.3368,0.3994,0.3962,0.8476,1.5518,2.511,10.062,55.4745,172.1616,523.8011,1920.4041,2000.0388
path2sattwin,False,16,BN_10-pp-minor-49,49,241,241,4392.75256681, ,0.3387,0.3802,0.4834,0.4773,0.6546,1.1523,1.1222,2.1915,9.7314,30.8957,120.496,551.557,1673.1552,2000.0384
path2sattwin,False,16,BN_10-pp-minor-4hree,43,220,220,3417.76748681, ,0.8456,0.525,0.7143,0.4766,0.7031,0.8343,1.0663,5.1422,8.5149,69.4293,100.3626,378.5896,850.4423,2000.0362
path2sattwin,False,16,BN_10-pp,57,257,257,4582.05145812, ,0.4348,0.9578,0.95,1.4259,2.5712,3.6033,2.1089,4.1937,11.6644,30.0355,133.716,447.0095,1943.1738,2000.1057
path2sattwin,False,26,BN_110,50,741,741,6273.32059979, ,0.3546,0.4343,0.8535,0.5433,0.8031,1.0517,0.9945,1.0713,1.5209,1.5707,1.3093,3.2374,7.1412,6.1196,31.9561,25.883,106.3686,211.2504,267.5472,422.2803,650.4469,1311.173,1219.2024,2000.0485
path2sattwin,False,26,BN_111,50,741,741,6101.42108989, ,0.4042,0.4131,0.4723,0.5921,0.6685,0.9284,1.2006,1.0962,1.6023,1.7055,1.466,3.3389,7.1963,6.3608,33.1996,25.7262,111.2875,211.479,280.1078,418.078,584.0291,1170.303,1239.6013,2000.0416
path2sattwin,True,26,BN_112,50,719,719,3224.556494,1.2805,0.3577,0.3838,0.4071,0.4434,0.4949,0.6189,0.8066,1.5536,1.6794,2.4994,4.2332,3.2393,8.4138,7.9126,20.7458,62.9478,34.8979,122.9823,216.8795,488.3246,231.1047,425.787,261.1455,1325.2758
path2sattwin,False,26,BN_114,50,731,731,5265.146276, ,0.384,0.3978,0.4333,0.4407,0.5576,0.6283,0.7975,0.9777,1.5266,2.4167,3.2222,2.9637,6.1357,10.5493,20.3994,36.4948,84.6696,121.5405,120.4321,436.181,870.9698,548.2623,994.601,2000.039
path2sattwin,False,26,BN_115,50,731,731,5681.01645494, ,1.0521,0.8778,0.9214,1.1033,1.3141,1.5601,1.6705,1.1418,1.9098,2.7133,3.5345,3.6709,6.6395,13.8244,22.083,40.4822,96.8462,134.3158,133.8061,491.6538,1005.9563,591.316,1122.4221,2000.0659
path2sattwin,True,25,BN_116,50,742,742,4576.98623991,2.516,0.3798,0.4223,0.4435,0.5032,0.6551,0.7559,0.7016,1.2572,1.994,2.1852,4.7336,3.5334,7.056,9.295,42.0494,68.6836,43.9489,342.195,410.6651,386.4845,414.3934,1840.5373,991.4723
path2sattwin,True,25,BN_117,50,742,742,4241.26718211,3.0708,0.7272,1.2087,1.492,0.8963,1.7159,1.5923,1.3052,1.9171,2.8384,2.802,5.7405,4.1543,9.5583,10.3587,41.5343,69.514,40.0733,319.1789,361.0322,332.9646,357.982,1728.5943,940.8285
path2sattwin,False,26,BN_118,50,735,735,7576.98744798, ,0.3701,0.3914,0.4308,0.5265,0.56,0.7115,0.9056,0.7697,1.1481,2.355,2.2184,6.5663,2.5504,13.0748,21.728,174.9437,46.7337,125.0444,230.5263,382.9241,1137.1011,1428.5926,1996.6387,2000.0506
path2sattwin,False,25,BN_119,50,735,735,5896.89742994, ,0.9004,1.1622,1.4319,0.8223,0.9549,1.5122,1.6862,1.7377,2.4464,3.7219,5.193,7.5377,7.8413,21.5586,28.7826,211.0132,50.6185,142.0969,269.2916,434.7095,1135.7725,1565.8602,2000.0394
path2sattwin,True,26,BN_11hree,50,719,719,3691.62434721,1.6344,0.4023,0.416,0.4581,0.4552,0.5508,0.6505,0.887,1.6478,1.8346,2.6644,4.5923,3.5375,8.8481,8.5173,22.3234,69.7667,37.3272,138.6191,233.3198,564.1371,273.8727,496.2718,301.5805,1517.1806
path2sattwin,False,26,BN_120,50,737,737,6105.94326997, ,0.3928,0.4372,0.4423,0.4523,0.5106,0.6799,0.7253,1.1353,1.3592,4.1401,3.8882,5.0311,6.872,16.5568,48.7467,20.0924,54.8019,58.9069,716.6287,203.4027,388.7069,1121.6443,1450.2125,2000.0489
path2sattwin,False,26,BN_121,50,737,737,6538.46169996, ,0.3728,0.4139,0.4106,0.4609,0.5193,0.684,0.7168,1.1672,1.3661,4.1291,3.7257,5.0975,6.0033,14.9151,46.9702,19.8395,56.1209,58.4899,758.1704,237.5083,457.5259,1212.8209,1650.8352,2000.0554
path2sattwin,False,26,BN_122,50,731,731,6045.78897905, ,0.4025,0.4052,0.4377,0.4794,0.5425,0.6022,0.7004,0.8664,2.2419,2.8292,4.298,4.0518,2.9918,13.161,38.1551,48.7248,91.7074,118.5979,129.3707,150.9024,1128.9719,379.2961,1925.8783,2000.0431
path2sattwin,True,26,BN_124,50,740,740,4246.94983506,1.4591,1.6608,3.0052,0.9611,1.09,1.3275,1.9544,2.4252,2.7376,1.4426,4.4633,4.49,3.7429,7.9621,17.0915,40.4894,37.3144,39.4921,140.2721,152.7867,237.1729,430.4585,814.2367,1330.1106,968.6762
path2sattwin,True,26,BN_125,50,740,740,4023.285537,0.9531,0.3703,0.409,0.4234,0.4783,0.5509,0.7795,0.689,0.8785,0.8419,1.545,3.699,3.3005,2.7635,10.6338,40.2379,36.2702,37.5862,134.7317,163.6609,251.3749,446.1246,791.6458,1214.8716,878.3317
path2sattwin,False,26,BN_12hree,50,731,731,5698.35842681, ,0.3891,0.3915,0.428,0.4746,0.5239,0.5711,0.667,0.8278,2.2199,2.8345,4.0299,3.9977,2.921,12.7482,37.1373,46.7657,86.916,119.9284,125.8217,147.9427,980.026,369.5463,1751.0634,2000.0429
path2sattwin,True,3,BN_14-pp-minor-04,4,6,6,0.341773033142,0.1505,0.1621
path2sattwin,True,4,BN_14-pp-minor-05,5,10,10,0.247703075409,0.0558,0.0335,0.1387
path2sattwin,True,5,BN_14-pp-minor-06,6,15,15,0.340476989746,0.0456,0.1149,0.0468,0.1166
path2sattwin,True,6,BN_14-pp-minor-07,7,21,21,0.264164924622,0.0609,0.0379,0.0505,0.0325,0.0637
path2sattwin,True,7,BN_14-pp-minor-08,8,28,28,0.698787927628,0.0649,0.0815,0.1152,0.1295,0.137,0.1438
path2sattwin,True,8,BN_14-pp-minor-09,9,36,36,0.789232969284,0.0973,0.0806,0.0762,0.1004,0.1914,0.1154,0.0995
path2sattwin,True,9,BN_14-pp-minor-10,10,45,45,0.883023023605,0.1545,0.0823,0.0659,0.0829,0.1061,0.1619,0.1011,0.0973
path2sattwin,True,10,BN_14-pp-minor-11,11,55,55,1.50800895691,0.0804,0.1324,0.1671,0.1855,0.1548,0.148,0.1278,0.15,0.2923
path2sattwin,True,10,BN_14-pp-minor-12,12,65,65,1.33384084702,0.0986,0.1782,0.2314,0.1454,0.1264,0.0934,0.1225,0.2138,0.0766
path2sattwin,True,12,BN_14-pp-minor-14,14,85,85,1.41743397713,0.1229,0.0657,0.0955,0.1243,0.105,0.1509,0.1338,0.1693,0.0943,0.0816,0.2016
path2sattwin,True,12,BN_14-pp-minor-15,15,96,96,1.08280110359,0.0533,0.0691,0.0553,0.1302,0.0781,0.1232,0.0948,0.0881,0.0791,0.0731,0.1769
path2sattwin,True,13,BN_14-pp-minor-16,16,107,107,4.87680506706,0.1652,0.1433,0.1606,0.0518,0.1047,0.0993,0.1472,0.1323,0.2563,0.6371,0.885,2.0456
path2sattwin,True,14,BN_14-pp-minor-17,17,115,115,24.8701159954,0.0671,0.1346,0.0809,0.0724,0.0913,0.0783,0.1117,0.1485,0.2481,0.6406,1.7949,5.0156,16.3282
path2sattwin,True,14,BN_14-pp-minor-18,18,125,125,32.4900820255,0.0681,0.0434,0.0472,0.1483,0.0764,0.0665,0.1781,0.1325,0.2244,2.275,2.3197,7.2654,19.594
path2sattwin,True,14,BN_14-pp-minor-19,19,134,134,42.5685710907,0.1862,0.0678,0.0949,0.071,0.0576,0.067,0.1197,0.1678,0.5861,0.754,1.8065,8.5133,30.0242
path2sattwin,True,11,BN_14-pp-minor-1hree,13,75,75,1.59781694412,0.0666,0.1143,0.149,0.1233,0.1145,0.1657,0.1551,0.176,0.2864,0.0645
path2sattwin,True,15,BN_14-pp-minor-20,20,142,142,156.441074848,0.1436,0.0748,0.0605,0.0639,0.0827,0.0895,0.144,0.3905,0.3599,0.8337,5.9526,8.3978,13.4813,126.309
path2sattwin,True,16,BN_14-pp-minor-21,21,149,149,1574.68220901,0.0794,0.0541,0.0651,0.072,0.0703,0.0792,0.1384,0.3679,0.716,1.1667,1.8388,30.0047,20.9292,161.7217,1357.3099
path2sattwin,True,16,BN_14-pp-minor-22,22,157,157,668.902149916,0.3145,0.0752,0.0866,0.0947,0.1043,0.1274,0.1787,0.3366,0.9729,1.4296,15.3659,2.9998,14.214,131.817,500.7175
path2sattwin,False,17,BN_14-pp-minor-24,24,169,169,3196.93140793, ,0.0868,0.0799,0.069,0.0951,0.1075,0.1763,0.547,1.4295,2.1657,5.705,3.549,25.2393,117.5243,1040.051,2000.0383
path2sattwin,False,17,BN_14-pp-minor-25,25,176,176,2443.12800193, ,0.1063,0.1539,0.1459,0.1036,0.1748,0.1796,0.3294,0.8463,1.4133,1.5766,10.2363,10.0271,182.408,235.3204,2000.0379
path2sattwin,True,17,BN_14-pp-minor-26,26,183,183,2277.75433207,1.1459,0.0753,0.1012,0.1437,0.123,0.1479,0.1693,0.3999,0.6983,3.044,2.3116,6.6479,9.1866,78.9365,458.8989,1715.6535
path2sattwin,False,18,BN_14-pp-minor-27,27,190,190,3859.58496714, ,0.108,0.1265,0.1587,0.0983,0.1589,0.4236,0.2907,0.7596,1.5855,2.8212,9.6784,13.0456,141.1382,253.3816,1435.6856,2000.0502
path2sattwin,False,18,BN_14-pp-minor-28,28,195,195,4484.28921199, ,0.0749,0.0997,0.1179,0.1458,0.1248,0.164,0.6343,0.71,1.9288,2.4328,7.0311,25.9782,105.0252,727.232,1612.4501,2000.0498
path2sattwin,False,18,BN_14-pp-minor-29,29,202,202,3347.34885406, ,0.098,0.13,0.138,0.1398,0.1501,0.253,0.3973,0.75,1.5249,2.4353,8.3005,12.3739,133.7852,486.5378,700.2061,2000.051
path2sattwin,True,16,BN_14-pp-minor-2hree,23,163,163,2004.17947292,0.0917,0.0746,0.0765,0.1079,0.1148,0.1372,0.1745,0.408,0.8991,3.4701,2.8645,5.2243,17.5185,78.8881,1894.0628
path2sattwin,False,17,BN_14-pp-minor-40,40,256,256,3228.36020112, ,0.1679,0.1841,0.222,0.326,0.3603,0.4673,0.7848,1.7726,3.4987,6.9433,28.8306,49.1195,251.1954,884.3548,2000.046
path2sattwin,False,17,BN_14-pp-minor-41,41,260,260,3240.83650804, ,0.1529,0.1726,0.1935,0.2603,0.3216,0.4918,0.8687,1.1564,2.3133,4.8771,22.6585,46.4908,208.7038,952.0737,2000.0366
path2sattwin,False,16,BN_14-pp-minor-42,42,262,262,2242.50788999, ,0.6051,0.5522,0.7733,0.8829,0.9611,0.7196,1.912,3.9656,4.8653,8.1651,5.8223,56.5881,156.585,2000.0473
path2sattwin,False,17,BN_14-pp-minor-44,44,267,267,4041.30981207, ,0.2323,0.2316,0.2656,0.3555,0.4643,0.577,0.8363,1.4361,3.7183,4.9024,30.7474,114.1565,660.8879,1222.3893,2000.035
path2sattwin,False,17,BN_14-pp-minor-45,45,269,269,3934.01840615, ,0.3019,0.3025,0.3723,0.2854,0.3481,0.5851,1.3311,1.7625,4.6751,6.1573,32.0049,63.2655,322.9089,1499.6035,2000.0509
path2sattwin,False,16,BN_14-pp-minor-46,46,273,273,3098.80722618, ,0.2687,0.3295,0.3546,0.5065,0.5606,0.7474,1.8201,2.0743,5.2075,11.039,24.1116,134.0932,917.5671,2000.0488
path2sattwin,False,17,BN_14-pp-minor-47,47,276,276,4459.42009497, ,0.2432,0.2687,0.3025,0.362,0.4201,0.8186,1.0058,1.7156,6.1985,12.2749,29.8275,372.2101,392.6793,1640.9736,2000.0389
path2sattwin,False,16,BN_14-pp-minor-48,48,279,279,3084.75050807, ,0.2707,0.2834,0.373,0.3841,0.4991,0.6198,1.581,2.8702,3.2298,10.5574,25.1282,115.3092,923.5431,2000.0336
path2sattwin,False,16,BN_14-pp-minor-49,49,283,283,3316.38152814, ,0.2531,0.263,0.3222,0.3706,0.5518,0.5987,0.943,2.1089,5.0998,13.4454,29.5069,222.9105,1039.8964,2000.0495
path2sattwin,False,16,BN_14-pp-minor-4hree,43,265,265,2533.94766998, ,0.1869,0.2067,0.2244,0.2917,0.4003,0.4691,1.1147,2.2402,2.3508,5.922,32.4667,119.4591,368.5099,2000.039
path2sattwin,False,16,BN_14-pp-minor-50,50,288,288,2609.99947906, ,0.2911,0.3235,0.3717,0.4107,0.6056,0.9229,1.5755,4.0964,4.5863,17.655,21.511,179.0518,378.4883,2000.0433
path2sattwin,False,16,BN_14-pp-minor-51,51,293,293,3035.25674486, ,0.3108,0.3443,0.3708,0.4555,0.6104,0.8114,1.5209,3.3356,6.1175,22.2212,39.2465,116.4748,843.3391,2000.0316
path2sattwin,False,16,BN_14-pp-minor-52,52,295,295,3022.2425251, ,0.3114,0.3347,0.3957,0.4762,0.6349,0.856,1.8274,2.7999,3.8265,19.0115,56.8818,349.4824,585.2924,2000.036
path2sattwin,False,16,BN_14-pp-minor-54,54,304,304,2722.64607906, ,0.3468,0.4037,0.4501,0.5227,0.5825,1.0252,1.3441,2.9867,6.0801,19.6201,28.7664,180.8299,479.5541,2000.057
path2sattwin,False,17,BN_14-pp-minor-55,55,308,308,5860.33631921, ,0.3636,0.3935,0.448,0.5491,0.6519,1.0655,1.4727,2.7426,5.368,22.4865,40.3581,309.1093,1531.4331,1943.7418,2000.0537
path2sattwin,False,16,BN_14-pp-minor-56,56,310,310,3351.93234205, ,0.391,0.4471,0.4954,0.5216,0.7468,1.1669,2.0258,2.8742,9.1528,26.6953,51.8312,527.9785,727.47,2000.0635
path2sattwin,False,16,BN_14-pp-minor-57,57,313,313,3402.08462191, ,0.598,0.7146,0.6074,1.6461,1.9228,2.9964,4.3832,2.7798,15.0645,23.568,74.136,472.1579,801.3675,2000.0566
path2sattwin,False,16,BN_14-pp-minor-58,58,317,317,4160.4694581, ,0.4494,0.4715,0.5606,0.6523,0.8797,1.5118,1.918,4.693,6.8396,47.2165,63.9171,351.613,1679.557,2000.0966
path2sattwin,False,15,BN_14-pp-minor-59,59,321,321,2692.16030693, ,0.6721,1.5141,1.1774,1.0018,1.7747,1.8496,2.9005,3.9299,7.0496,38.296,79.2915,552.4628,2000.1194
path2sattwin,False,16,BN_14-pp-minor-5hree,53,298,298,3069.82014084, ,0.6382,0.9664,0.9878,1.0702,0.6435,1.4977,2.5716,2.9541,11.9934,20.1701,61.2121,168.6209,796.3879,2000.032
path2sattwin,False,15,BN_14-pp-minor-60,60,322,322,3020.84858608, ,1.3008,1.5867,1.6069,1.2379,1.5943,2.17,2.3402,4.9349,15.3533,75.6244,131.2465,781.7074,2000.0719
path2sattwin,False,16,BN_14-pp-minor-61,61,325,325,3620.41169405, ,0.5247,0.577,0.6172,0.6593,1.0798,1.0043,3.4089,6.3618,12.4215,49.7434,93.3735,307.7784,1142.7399,2000.0434
path2sattwin,False,16,BN_14-pp-minor-62,62,328,328,4053.62922502, ,1.3809,1.5886,4.9038,4.0906,4.1883,6.4523,4.4076,5.5437,16.5144,68.566,131.202,218.0402,1586.6256,2000.0524
path2sattwin,False,16,BN_14-pp-minor-64,64,335,335,3976.22650814, ,1.4486,1.2864,1.2318,2.216,2.8559,2.5104,6.4088,6.9238,9.3851,49.0737,194.3009,476.5884,1221.867,2000.0479
path2sattwin,False,16,BN_14-pp-minor-65,65,338,338,4301.59084415, ,0.5705,0.6706,0.7008,0.9342,0.9591,1.3331,2.1784,4.5079,14.7051,35.903,93.2327,570.0108,1575.7659,2000.0428
path2sattwin,False,16,BN_14-pp-minor-66,66,341,341,4375.33802199, ,0.6128,0.6671,0.8063,0.9762,1.1562,1.3065,2.9903,4.6525,22.4636,43.4351,196.5681,423.2944,1676.3001,2000.0443
path2sattwin,False,15,BN_14-pp-minor-67,67,346,346,2898.06427193, ,0.6141,0.6695,0.7307,0.8493,1.0688,1.8221,8.9846,5.0835,16.4388,111.5732,177.3269,572.8028,2000.039
path2sattwin,False,15,BN_14-pp-minor-68,68,348,348,2892.67326498, ,1.677,1.5298,1.0608,1.5888,3.7962,3.0045,3.1185,5.9077,20.3143,34.2469,157.18,659.1341,2000.0431
path2sattwin,False,16,BN_14-pp-minor-69,69,350,350,4586.11661911, ,1.8947,1.3926,1.5249,1.6096,2.1509,2.1096,8.9484,11.1626,30.2508,102.7439,138.4096,414.9585,1868.8415,2000.0412
path2sattwin,False,16,BN_14-pp-minor-6hree,63,332,332,4602.49468684, ,1.2178,1.6126,1.4641,1.6814,1.6271,2.7813,4.8719,9.6316,13.2226,36.291,99.1983,664.4645,1764.292,2000.0693
path2sattwin,False,15,BN_14-pp-minor-70,70,352,352,3078.31969404, ,1.9438,1.4022,1.4285,2.7429,2.1739,4.318,5.0153,14.6922,46.1395,137.2234,318.1568,542.9676,2000.0415
path2sattwin,False,18,BN_14-pp-minor-hree0,30,207,207,5548.34561801, ,0.2826,0.4259,0.3776,0.5641,0.6464,0.8817,1.6136,4.7636,2.3156,3.8073,22.3974,16.3178,78.1259,1763.8973,1651.8098,2000.0426
