sptw2sattwin,True,4,alarm,37,65,65,6.55125403404,2.2798,1.5454,1.4066,1.2961
sptw2sattwin,True,12,anna-pp,22,148,148,11.0037741661,1.0238,0.3093,0.28,0.3102,0.5181,0.547,0.6549,0.5132,0.8086,1.1304,1.6316,3.2218
sptw2sattwin,False,4,B10Cage,70,106,105,2143.776263, ,10.947,132.7059,2000.1019
sptw2sattwin,True,7,barley,48,126,126,120.77639699,42.2376,6.5008,6.5919,7.7581,8.0886,11.5605,37.9983
sptw2sattwin,True,7,barley-pp-001,16,50,50,1.90860581398,0.1329,0.2249,0.2258,0.1808,0.1888,0.2489,0.6779
sptw2sattwin,True,7,barley-pp,26,78,78,8.71548891068,1.2611,0.634,0.7866,0.7727,1.0364,1.139,3.0527
sptw2sattwin,True,7,barley-wpp,29,83,83,12.8314669132,1.9712,0.997,1.1884,1.1638,0.9752,1.5155,4.9904
sptw2sattwin,True,4,bcs01.graph-001,5,10,10,0.330477952957,0.0736,0.0777,0.1121,0.0549
sptw2sattwin,True,4,bcs01.graph-002,5,10,10,0.269864797592,0.0623,0.0592,0.0701,0.0642
sptw2sattwin,True,4,bcs01.graph-004,5,10,10,0.45679807663,0.0714,0.1907,0.1162,0.0654
sptw2sattwin,False,10,bcs01.graph-005,44,172,172,2587.20061612, ,5.2095,5.8482,6.1399,7.7155,42.1063,17.127,73.7636,429.1634,2000.0752
sptw2sattwin,True,4,bcs01.graph-00hree,5,10,10,0.247718095779,0.0461,0.0952,0.0466,0.0457
sptw2sattwin,False,10,bcs01-pp,44,172,172,2609.89892697, ,5.8845,5.1823,6.0001,6.1579,39.3815,17.5198,74.1257,454.9285,2000.0723
sptw2sattwin,True,3,bcs05.graph-001,4,6,6,0.253889083862,0.0713,0.0666,0.105
sptw2sattwin,True,3,bcs05.graph-002,4,6,6,0.270303010941,0.0439,0.1379,0.0782
sptw2sattwin,False,13,BN_0-pp-minor-40,40,173,173,5519.7391541, ,3.6692,3.6385,5.047,8.4074,22.6521,39.7387,94.5565,184.1871,326.8977,1285.1678,1544.9437,2000.0415
sptw2sattwin,False,13,BN_0-pp-minor-41,41,176,176,5527.64988399, ,4.2515,4.3332,4.5357,8.6824,17.3235,37.1308,55.4575,147.6377,356.2353,1258.706,1633.2251,2000.0404
sptw2sattwin,False,12,BN_0-pp-minor-42,42,179,179,4330.25754595, ,4.3604,4.2772,5.8726,7.6903,17.0192,52.5903,131.4284,191.2559,498.7306,1416.8636,2000.1037
sptw2sattwin,False,11,BN_0-pp-minor-44,44,183,183,4028.49846196, ,5.5512,5.419,6.4346,10.7775,22.9909,65.8608,150.0524,510.1281,1251.1522,2000.0669
sptw2sattwin,False,12,BN_0-pp-minor-45,45,187,187,5083.59993196, ,6.3808,6.1493,7.1156,11.6633,35.1447,54.0151,183.6157,362.0637,963.123,1454.1442,2000.0947
sptw2sattwin,False,12,BN_0-pp-minor-46,46,192,192,5566.92746305, ,6.7609,7.9153,7.659,21.3519,31.9581,71.6245,215.1605,453.7869,1237.3596,1513.2368,2000.0485
sptw2sattwin,False,11,BN_0-pp-minor-47,47,196,196,4206.92652702, ,8.0713,7.7804,10.9959,28.0834,45.0616,116.9611,351.2003,627.6357,1010.9512,2000.1125
sptw2sattwin,False,12,BN_0-pp-minor-48,48,197,197,5962.13244605, ,7.8651,8.107,10.3917,24.2931,31.2197,124.8705,234.5116,415.1386,1579.5885,1526.0186,2000.0557
