spel2sat,True,2,random_20_1_0,20,23,23,5.03808498383,2.2842,2.7339
spel2sat,True,2,random_20_1_1,20,15,15,1.52973103523,0.6978,0.8145
spel2sat,True,3,random_20_1_2,20,19,19,0.523864984512,0.1638,0.1872,0.1545
spel2sat,True,2,random_20_1_3,20,19,19,2.78388905525,1.4109,1.3589
spel2sat,True,4,random_20_1_4,20,25,25,63.1335320473,14.2855,17.7241,14.6211,16.4655
spel2sat,True,2,random_20_1_5,20,14,14,0.251110076904,0.0705,0.1544
spel2sat,True,3,random_20_1_6,20,22,22,11.9758620262,3.7047,4.3911,3.8633
spel2sat,True,2,random_20_1_7,20,17,17,0.209418058395,0.1296,0.0674
spel2sat,True,1,random_20_1_8,20,14,14,0.0858662128448,0.0787
spel2sat,True,2,random_20_1_9,20,14,14,0.171509981155,0.063,0.0965
spel2sat,True,5,random_20_2_0,20,38,38,599.384246111,148.132,78.6233,89.0593,147.2344,136.1724
spel2sat,True,5,random_20_2_1,20,40,40,1902.43981004,418.0013,288.8177,388.6672,420.7569,386.1609
spel2sat,True,3,random_20_2_2,20,28,28,47.4072039127,15.871,15.6845,15.8339
spel2sat,True,6,random_20_2_3,20,44,44,1872.79534388,322.2613,252.8651,328.4308,321.4425,324.9302,322.7963
spel2sat,True,6,random_20_2_4,20,39,39,2131.04732704,355.2948,266.4188,380.9218,374.7873,379.4616,374.12
spel2sat,True,5,random_20_2_5,20,38,38,1758.20914888,376.0286,235.5533,385.7192,381.7175,379.1534
spel2sat,True,5,random_20_2_6,20,36,36,260.944730043,72.0181,41.2641,42.8199,50.8483,53.9538
spel2sat,True,6,random_20_2_7,20,38,38,783.370142937,168.1565,67.918,92.9537,136.285,150.506,167.5074
spel2sat,True,6,random_20_2_8,20,42,42,1338.25849485,206.5684,101.7615,234.2725,264.7736,266.8765,263.9604
spel2sat,True,5,random_20_2_9,20,35,35,66.2451598644,13.7785,13.0688,11.8539,14.426,13.0898
spel2sat,True,9,random_20_3_0,20,68,68,2433.55139995,278.2395,153.9859,273.2283,319.6933,278.2493,279.896,271.8002,275.5947,302.7987
spel2sat,True,7,random_20_3_1,20,59,59,2202.3209548,349.2557,236.7124,310.3463,330.9099,330.0752,316.0442,328.9234
spel2sat,True,7,random_20_3_2,20,51,51,2514.30719495,337.3126,312.8147,388.2394,340.9703,372.7562,380.5269,381.6353
spel2sat,True,8,random_20_3_3,20,56,56,2640.16564417,364.1143,259.8317,355.052,343.8923,341.39,352.418,311.2835,312.1208
spel2sat,True,7,random_20_3_4,20,48,48,2533.79839611,314.285,324.8648,401.4171,403.1664,393.7434,374.3959,321.876
spel2sat,True,8,random_20_3_5,20,48,48,1764.79977608,255.9313,127.9687,203.9489,243.9503,216.1878,236.5533,225.8809,254.3191
spel2sat,True,8,random_20_3_6,20,54,54,2862.06232691,344.558,305.6372,375.3392,372.9788,361.4706,373.5654,369.9539,358.5017
spel2sat,True,8,random_20_3_7,20,60,60,2313.22788501,279.906,241.4582,299.8793,313.5697,299.2512,285.1944,289.8506,304.0627
spel2sat,True,6,random_20_3_8,20,45,45,2022.3194201,334.2788,281.4158,343.5429,353.6524,356.9274,352.4605
spel2sat,True,9,random_20_3_9,20,61,61,2791.50853086,306.0502,233.7358,341.4394,334.8927,315.7764,293.0897,299.7723,325.8958,340.7906
spel2sat,True,11,random_20_4_0,20,92,92,2048.73278189,182.5014,144.7379,212.2069,216.0873,183.569,184.9334,176.6404,171.8194,184.6475,206.5547,184.9618
spel2sat,True,10,random_20_4_1,20,82,82,2363.77853298,250.508,190.5328,241.289,247.7315,247.7009,243.6924,236.0924,239.5464,241.1042,225.5141
spel2sat,True,10,random_20_4_2,20,74,74,2590.97022581,269.9512,235.8235,257.9725,263.7243,271.2207,246.0184,245.6337,248.4018,256.4817,295.6713
