pathset2sattwin,True,2,random_20_1_0,20,23,23,0.129637956619,0.1246
pathset2sattwin,True,2,random_20_1_1,20,15,15,0.229147195816,0.224
pathset2sattwin,True,3,random_20_1_2,20,19,19,0.166080951691,0.0786,0.0808
pathset2sattwin,True,2,random_20_1_3,20,19,19,0.0880990028381,0.0824
pathset2sattwin,True,4,random_20_1_4,20,25,25,0.804652929306,0.1687,0.2245,0.3952
pathset2sattwin,True,2,random_20_1_5,20,14,14,0.146766901016,0.1416
pathset2sattwin,True,3,random_20_1_6,20,22,22,0.371793985367,0.1863,0.1748
pathset2sattwin,True,2,random_20_1_7,20,17,17,0.08265209198,0.0783
pathset2sattwin,True,2,random_20_1_8,20,14,14,0.103281021118,0.0989
pathset2sattwin,True,2,random_20_1_9,20,14,14,0.0913829803467,0.087
pathset2sattwin,True,5,random_20_2_0,20,38,38,0.898680925369,0.0844,0.1211,0.1943,0.4858
pathset2sattwin,True,5,random_20_2_1,20,40,40,1.58930802345,0.4527,0.2436,0.2094,0.6622
pathset2sattwin,True,3,random_20_2_2,20,28,28,0.417897939682,0.2305,0.1764
pathset2sattwin,True,6,random_20_2_3,20,44,44,2.05024313927,0.0824,0.113,0.2814,0.5766,0.9772
pathset2sattwin,True,6,random_20_2_4,20,39,39,2.66385889053,0.1949,0.1252,0.23,0.603,1.487
pathset2sattwin,True,5,random_20_2_5,20,38,38,0.816842079163,0.1115,0.1105,0.1595,0.4161
pathset2sattwin,True,5,random_20_2_6,20,36,36,1.14419198036,0.3348,0.1195,0.2,0.4711
pathset2sattwin,True,6,random_20_2_7,20,38,38,3.44773411751,0.1165,0.14,0.1274,0.6033,2.435
pathset2sattwin,True,6,random_20_2_8,20,42,42,2.61138892174,0.3194,0.1376,0.3722,0.4073,1.3528
pathset2sattwin,True,5,random_20_2_9,20,35,35,0.783423900604,0.1477,0.1068,0.1833,0.3264
pathset2sattwin,True,9,random_20_3_0,20,68,68,8.10637712479,0.2181,0.2325,0.1816,0.471,0.3986,0.7593,2.4344,3.3658
